rupture_tag,aggregate_loss,insured_loss
col=00~ses=0072~src=238-136~rup=001-01,9.9804110E+06,0.0000000E+00
col=00~ses=0072~src=238-139~rup=004-01,6.0264968E+07,0.0000000E+00
col=00~ses=0072~src=238-146~rup=002-01,8.7455280E+06,0.0000000E+00
col=00~ses=0072~src=238-154~rup=001-01,9.0597990E+06,0.0000000E+00
col=00~ses=0072~src=238-156~rup=003-01,4.7855964E+07,0.0000000E+00
col=00~ses=0072~src=238-159~rup=003-01,7.4351864E+07,0.0000000E+00
col=00~ses=0072~src=238-168~rup=002-01,6.0567564E+07,0.0000000E+00
col=00~ses=0072~src=238-179~rup=001-01,1.5797141E+07,0.0000000E+00
col=00~ses=0072~src=238-181~rup=001-01,3.5506044E+07,0.0000000E+00
col=00~ses=0072~src=238-18~rup=001-01,3.8404125E+05,0.0000000E+00
col=00~ses=0072~src=238-21~rup=001-01,1.9816631E+05,0.0000000E+00
col=00~ses=0072~src=238-31~rup=003-01,9.1227500E+05,0.0000000E+00
col=00~ses=0072~src=238-32~rup=002-01,7.9112944E+05,0.0000000E+00
col=00~ses=0072~src=238-36~rup=001-01,7.4795706E+05,0.0000000E+00
col=00~ses=0072~src=238-36~rup=002-01,9.1432931E+05,0.0000000E+00
col=00~ses=0072~src=238-46~rup=003-01,4.3765455E+06,0.0000000E+00
col=00~ses=0072~src=238-49~rup=002-01,4.4254680E+06,0.0000000E+00
col=00~ses=0072~src=238-50~rup=001-01,1.6341522E+06,0.0000000E+00
col=00~ses=0072~src=238-54~rup=002-01,1.2001260E+06,0.0000000E+00
col=00~ses=0072~src=238-55~rup=001-01,4.1782906E+05,0.0000000E+00
col=00~ses=0072~src=238-61~rup=001-01,1.6975136E+06,0.0000000E+00
col=00~ses=0072~src=238-65~rup=001-01,5.1931785E+06,0.0000000E+00
col=00~ses=0072~src=238-66~rup=002-01,5.6142845E+06,0.0000000E+00
col=00~ses=0072~src=238-70~rup=001-01,8.4554562E+05,0.0000000E+00
col=00~ses=0072~src=238-71~rup=001-01,1.7933156E+06,0.0000000E+00
col=00~ses=0072~src=238-71~rup=003-01,7.8089160E+06,0.0000000E+00
col=00~ses=0072~src=238-78~rup=001-01,2.4374260E+06,0.0000000E+00
col=00~ses=0072~src=238-84~rup=002-01,9.6820710E+06,0.0000000E+00
col=00~ses=0072~src=238-89~rup=001-01,4.9775925E+06,0.0000000E+00
col=00~ses=0072~src=238-91~rup=001-01,1.8224658E+06,0.0000000E+00
col=00~ses=0072~src=238-91~rup=002-01,6.4516340E+06,0.0000000E+00
col=00~ses=0072~src=238-93~rup=001-01,6.5028735E+06,0.0000000E+00
col=00~ses=0072~src=238-99~rup=001-01,6.0731365E+06,0.0000000E+00
col=00~ses=0072~src=239-14~rup=001-01,2.3638805E+04,0.0000000E+00
col=00~ses=0072~src=239-64~rup=002-01,8.2757175E+05,0.0000000E+00
col=00~ses=0072~src=239-77~rup=001-01,1.8613779E+06,0.0000000E+00
col=00~ses=0072~src=239-85~rup=001-01,1.9869205E+06,0.0000000E+00
col=00~ses=0072~src=240-110~rup=001-01,1.7427066E+06,0.0000000E+00
col=00~ses=0072~src=240-113~rup=002-01,9.0819490E+06,0.0000000E+00
col=00~ses=0072~src=240-23~rup=002-01,4.2233501E+03,0.0000000E+00
col=00~ses=0072~src=240-24~rup=003-01,1.8554283E+03,0.0000000E+00
col=00~ses=0072~src=240-33~rup=003-01,5.1499420E+02,0.0000000E+00
col=00~ses=0072~src=240-35~rup=001-01,1.8859047E+05,0.0000000E+00
col=00~ses=0072~src=240-73~rup=001-01,2.4708533E+05,0.0000000E+00
col=00~ses=0072~src=240-78~rup=001-01,5.3034931E+05,0.0000000E+00
col=00~ses=0072~src=240-79~rup=001-01,4.2434325E+05,0.0000000E+00
col=00~ses=0072~src=240-8~rup=001-01,6.6273918E+01,0.0000000E+00
col=00~ses=0072~src=240-92~rup=001-01,6.1577844E+05,0.0000000E+00
col=00~ses=0072~src=272-100~rup=001-01,6.0466102E+04,0.0000000E+00
col=00~ses=0072~src=272-175~rup=001-01,3.9066794E+05,0.0000000E+00
col=00~ses=0072~src=280-15~rup=001-01,5.7545872E+07,0.0000000E+00
col=00~ses=0072~src=280-1~rup=001-01,6.4984164E+07,0.0000000E+00
col=00~ses=0072~src=376-120~rup=001-01,1.1079349E+04,0.0000000E+00
col=00~ses=0072~src=376-128~rup=002-01,4.6664918E+04,0.0000000E+00
col=00~ses=0072~src=376-132~rup=001-01,8.4759180E+03,0.0000000E+00
col=00~ses=0072~src=376-161~rup=001-01,2.1531602E+04,0.0000000E+00
col=00~ses=0072~src=376-162~rup=001-01,3.2813738E+04,0.0000000E+00
col=00~ses=0072~src=376-174~rup=001-01,4.1266012E+04,0.0000000E+00
col=00~ses=0072~src=376-203~rup=001-01,3.1524516E+05,0.0000000E+00
col=00~ses=0072~src=376-204~rup=002-01,7.2438319E+05,0.0000000E+00
col=00~ses=0072~src=376-206~rup=001-01,1.0807635E+06,0.0000000E+00
col=00~ses=0072~src=386-30~rup=001-01,8.3311110E+06,0.0000000E+00
col=00~ses=0072~src=386-62~rup=002-01,2.4934580E+07,0.0000000E+00
col=00~ses=0073~src=226-15~rup=001-01,4.9017340E+04,0.0000000E+00
col=00~ses=0073~src=228-0~rup=001-01,7.2726470E+06,0.0000000E+00
col=00~ses=0073~src=228-24~rup=001-01,3.0887444E+07,0.0000000E+00
col=00~ses=0073~src=228-30~rup=001-01,3.8797320E+06,0.0000000E+00
col=00~ses=0073~src=229-103~rup=002-01,3.0587264E+08,6.0380449E+03
col=00~ses=0073~src=229-134~rup=001-01,3.6016480E+08,0.0000000E+00
col=00~ses=0073~src=229-71~rup=001-01,6.2917677E+08,0.0000000E+00
col=00~ses=0073~src=229-7~rup=001-01,2.6972570E+08,2.2744400E+04
col=00~ses=0073~src=230-13~rup=001-01,6.1765069E+08,0.0000000E+00
col=00~ses=0073~src=230-206~rup=001-01,5.2025891E+08,0.0000000E+00
col=00~ses=0073~src=230-330~rup=001-01,4.4607766E+08,0.0000000E+00
col=00~ses=0073~src=230-6~rup=003-01,2.1377343E+09,5.7974274E+02
col=00~ses=0073~src=230-72~rup=001-01,5.5543597E+08,0.0000000E+00
col=00~ses=0073~src=230-95~rup=003-01,1.4312163E+09,0.0000000E+00
col=00~ses=0073~src=232-14~rup=004-01,4.4583357E+08,3.9945254E+04
col=00~ses=0073~src=232-30~rup=001-01,1.0086679E+08,2.4936006E+03
col=00~ses=0073~src=232-40~rup=001-01,2.8577568E+08,3.7118445E+03
col=00~ses=0073~src=232-86~rup=001-01,2.0233395E+08,0.0000000E+00
col=00~ses=0073~src=232-89~rup=001-01,2.4876926E+08,5.4441558E+03
col=00~ses=0073~src=232-93~rup=002-01,4.8666570E+08,8.1753779E+03
col=00~ses=0073~src=233-34~rup=001-01,2.9994738E+07,0.0000000E+00
col=00~ses=0073~src=233-42~rup=001-01,2.9089188E+07,0.0000000E+00
col=00~ses=0073~src=233-45~rup=001-01,2.5063444E+07,5.1843683E+02
col=00~ses=0073~src=233-48~rup=003-01,8.5212232E+07,6.1477350E+02
col=00~ses=0073~src=233-62~rup=002-01,4.2756972E+07,0.0000000E+00
col=00~ses=0073~src=234-10~rup=001-01,8.4544208E+07,2.5822295E+04
col=00~ses=0073~src=234-113~rup=001-01,5.8042088E+07,0.0000000E+00
col=00~ses=0073~src=234-130~rup=001-01,2.2916582E+08,0.0000000E+00
col=00~ses=0073~src=234-136~rup=001-01,1.1461123E+08,7.9429236E+02
col=00~ses=0073~src=234-138~rup=003-01,1.6799010E+08,6.5778711E+04
col=00~ses=0073~src=234-141~rup=001-01,1.2802038E+08,0.0000000E+00
col=00~ses=0073~src=234-153~rup=002-01,4.3897648E+08,5.1559497E+02
col=00~ses=0073~src=234-25~rup=001-01,1.5161166E+08,2.2088805E+04
col=00~ses=0073~src=234-46~rup=002-01,2.1110115E+08,7.3129883E+02
col=00~ses=0073~src=234-63~rup=001-01,1.4828258E+08,0.0000000E+00
col=00~ses=0073~src=235-116~rup=003-01,1.4325459E+08,0.0000000E+00
col=00~ses=0073~src=235-175~rup=001-01,3.0805094E+08,0.0000000E+00
col=00~ses=0073~src=235-211~rup=003-01,8.8101656E+07,0.0000000E+00
col=00~ses=0073~src=235-278~rup=001-01,6.0310707E+08,0.0000000E+00
col=00~ses=0073~src=235-29~rup=001-01,3.3630596E+07,0.0000000E+00
col=00~ses=0073~src=235-373~rup=002-01,3.6384685E+08,1.0620586E+03
col=00~ses=0073~src=235-398~rup=001-01,3.5299395E+08,0.0000000E+00
col=00~ses=0073~src=235-455~rup=001-01,6.7043187E+08,4.8796226E+03
col=00~ses=0073~src=235-76~rup=003-01,2.4470712E+08,0.0000000E+00
col=00~ses=0073~src=238-101~rup=001-01,3.3645615E+06,0.0000000E+00
col=00~ses=0073~src=238-111~rup=001-01,7.3255515E+06,0.0000000E+00
col=00~ses=0073~src=238-113~rup=001-01,1.1284070E+07,0.0000000E+00
col=00~ses=0073~src=238-126~rup=001-01,6.9747605E+06,0.0000000E+00
col=00~ses=0073~src=238-129~rup=001-01,9.8260140E+06,0.0000000E+00
col=00~ses=0073~src=238-140~rup=001-01,9.1516040E+06,0.0000000E+00
col=00~ses=0073~src=238-155~rup=002-01,2.6357796E+07,0.0000000E+00
col=00~ses=0073~src=238-165~rup=001-01,1.1225612E+07,0.0000000E+00
col=00~ses=0073~src=238-168~rup=001-01,1.9989890E+07,0.0000000E+00
col=00~ses=0073~src=238-170~rup=002-01,5.9455556E+07,0.0000000E+00
col=00~ses=0073~src=238-174~rup=001-01,1.8672340E+07,0.0000000E+00
col=00~ses=0073~src=238-179~rup=001-01,2.1274790E+07,0.0000000E+00
col=00~ses=0073~src=238-185~rup=003-01,6.7672160E+07,0.0000000E+00
col=00~ses=0073~src=238-18~rup=002-01,1.1425351E+06,0.0000000E+00
col=00~ses=0073~src=238-22~rup=001-01,2.1245406E+05,0.0000000E+00
col=00~ses=0073~src=238-2~rup=001-01,7.2954277E+03,0.0000000E+00
col=00~ses=0073~src=238-33~rup=003-01,2.0884278E+06,0.0000000E+00
col=00~ses=0073~src=238-45~rup=002-01,4.8694520E+06,0.0000000E+00
col=00~ses=0073~src=238-52~rup=004-01,1.1375690E+07,0.0000000E+00
col=00~ses=0073~src=238-54~rup=001-01,3.8749434E+05,0.0000000E+00
col=00~ses=0073~src=238-58~rup=004-01,1.0324929E+07,0.0000000E+00
col=00~ses=0073~src=238-64~rup=001-01,2.7583522E+06,0.0000000E+00
col=00~ses=0073~src=238-66~rup=004-01,1.3000450E+07,0.0000000E+00
col=00~ses=0073~src=238-70~rup=001-01,9.9438812E+05,0.0000000E+00
col=00~ses=0073~src=238-76~rup=001-01,1.5751520E+06,0.0000000E+00
col=00~ses=0073~src=238-78~rup=001-01,2.7209190E+06,0.0000000E+00
col=00~ses=0073~src=238-83~rup=001-01,9.3497330E+06,0.0000000E+00
col=00~ses=0073~src=238-87~rup=001-01,2.5326745E+06,0.0000000E+00
col=00~ses=0073~src=238-87~rup=002-01,5.5704960E+06,0.0000000E+00
col=00~ses=0073~src=238-92~rup=001-01,3.6325765E+06,0.0000000E+00
col=00~ses=0073~src=239-106~rup=001-01,9.6293260E+06,0.0000000E+00
col=00~ses=0073~src=239-31~rup=001-01,2.6511172E+04,0.0000000E+00
col=00~ses=0073~src=239-33~rup=001-01,1.5563662E+04,0.0000000E+00
col=00~ses=0073~src=239-33~rup=002-01,2.7458312E+04,0.0000000E+00
col=00~ses=0073~src=239-38~rup=002-01,2.7296803E+05,0.0000000E+00
col=00~ses=0073~src=239-39~rup=001-01,2.6958787E+04,0.0000000E+00
col=00~ses=0073~src=239-54~rup=001-01,1.6915836E+05,0.0000000E+00
col=00~ses=0073~src=240-70~rup=001-01,8.5841700E+05,0.0000000E+00
col=00~ses=0073~src=240-73~rup=002-01,1.0200239E+06,0.0000000E+00
col=00~ses=0073~src=240-87~rup=004-01,2.8532558E+06,0.0000000E+00
col=00~ses=0073~src=240-8~rup=002-01,3.1538516E+02,0.0000000E+00
col=00~ses=0073~src=243-211~rup=001-01,2.5064578E+03,0.0000000E+00
col=00~ses=0073~src=243-212~rup=001-01,2.4940991E+03,0.0000000E+00
col=00~ses=0073~src=243-212~rup=001-02,1.1474968E+03,0.0000000E+00
col=00~ses=0073~src=243-220~rup=001-01,2.5550289E+04,0.0000000E+00
col=00~ses=0073~src=243-223~rup=001-01,7.8090649E+03,0.0000000E+00
col=00~ses=0073~src=279-13~rup=001-01,2.0776694E+07,0.0000000E+00
col=00~ses=0073~src=280-15~rup=001-01,3.3137748E+07,0.0000000E+00
col=00~ses=0073~src=374-102~rup=001-01,1.3607626E+08,2.6028281E+03
col=00~ses=0073~src=374-4~rup=002-01,2.0472269E+06,0.0000000E+00
col=00~ses=0073~src=376-105~rup=003-01,7.3835430E+04,0.0000000E+00
col=00~ses=0073~src=376-116~rup=001-01,3.3525668E+04,0.0000000E+00
col=00~ses=0073~src=376-120~rup=002-01,1.3451790E+04,0.0000000E+00
col=00~ses=0073~src=376-127~rup=001-01,6.4753176E+04,0.0000000E+00
col=00~ses=0073~src=376-137~rup=001-01,6.8067484E+04,0.0000000E+00
col=00~ses=0073~src=376-149~rup=001-01,5.8480086E+04,0.0000000E+00
col=00~ses=0073~src=376-153~rup=001-01,9.1479961E+03,0.0000000E+00
col=00~ses=0073~src=376-158~rup=001-01,1.2081223E+05,0.0000000E+00
col=00~ses=0073~src=376-178~rup=001-01,4.4040675E+05,0.0000000E+00
col=00~ses=0073~src=386-20~rup=003-01,1.6273931E+08,0.0000000E+00
col=00~ses=0073~src=386-32~rup=001-01,1.5148528E+08,0.0000000E+00
col=00~ses=0073~src=386-43~rup=001-01,1.3497876E+07,0.0000000E+00
col=00~ses=0073~src=386-46~rup=001-01,7.5808215E+06,0.0000000E+00
col=00~ses=0073~src=386-84~rup=001-01,1.8782438E+07,0.0000000E+00
col=00~ses=0074~src=226-157~rup=001-01,1.5227701E+03,0.0000000E+00
col=00~ses=0074~src=226-174~rup=001-01,8.1791525E+06,0.0000000E+00
col=00~ses=0074~src=226-204~rup=001-01,1.2158554E+07,0.0000000E+00
col=00~ses=0074~src=226-85~rup=001-01,5.5340390E+06,0.0000000E+00
col=00~ses=0074~src=227-46~rup=001-01,4.5189385E+06,0.0000000E+00
col=00~ses=0074~src=227-4~rup=001-01,3.6879840E+04,0.0000000E+00
col=00~ses=0074~src=227-55~rup=003-01,3.3914368E+07,0.0000000E+00
col=00~ses=0074~src=227-57~rup=001-01,9.0801580E+06,0.0000000E+00
col=00~ses=0074~src=227-82~rup=004-01,1.1499516E+08,0.0000000E+00
col=00~ses=0074~src=228-146~rup=001-01,2.0265664E+07,0.0000000E+00
col=00~ses=0074~src=228-1~rup=001-01,5.8410705E+06,0.0000000E+00
col=00~ses=0074~src=228-23~rup=002-01,3.9878604E+07,0.0000000E+00
col=00~ses=0074~src=229-13~rup=001-01,2.7992086E+08,0.0000000E+00
col=00~ses=0074~src=229-1~rup=002-01,3.5663648E+08,1.6551160E+04
col=00~ses=0074~src=229-50~rup=002-01,4.8207398E+08,0.0000000E+00
col=00~ses=0074~src=230-168~rup=001-01,5.2761312E+08,0.0000000E+00
col=00~ses=0074~src=231-152~rup=001-01,4.4837024E+08,0.0000000E+00
col=00~ses=0074~src=231-168~rup=001-01,1.3905405E+08,0.0000000E+00
col=00~ses=0074~src=231-241~rup=001-01,4.1537642E+08,0.0000000E+00
col=00~ses=0074~src=232-70~rup=002-01,3.2623776E+08,3.2489542E+02
col=00~ses=0074~src=233-4~rup=001-01,2.4308420E+07,0.0000000E+00
col=00~ses=0074~src=233-54~rup=002-01,5.6270060E+07,3.9940234E+03
col=00~ses=0074~src=233-70~rup=001-01,6.3354364E+07,1.8787500E+03
col=00~ses=0074~src=233-78~rup=001-01,1.1438548E+08,1.2462042E+05
col=00~ses=0074~src=234-139~rup=001-01,1.1082588E+08,0.0000000E+00
col=00~ses=0074~src=234-144~rup=003-01,3.8029216E+08,7.5980523E+04
col=00~ses=0074~src=234-14~rup=004-01,2.6384754E+08,2.6012121E+04
col=00~ses=0074~src=234-24~rup=001-01,7.5865960E+07,1.6397459E+04
col=00~ses=0074~src=234-40~rup=001-01,1.0267344E+08,1.6130995E+04
col=00~ses=0074~src=234-4~rup=002-01,6.9531096E+07,4.7222861E+03
col=00~ses=0074~src=235-254~rup=001-01,1.5809438E+08,0.0000000E+00
col=00~ses=0074~src=235-318~rup=002-01,5.2546118E+08,1.0979397E+05
col=00~ses=0074~src=235-379~rup=002-01,6.8345523E+08,2.1744351E+02
col=00~ses=0074~src=235-398~rup=002-01,5.0389674E+08,1.0561248E+03
col=00~ses=0074~src=235-429~rup=001-01,3.6614550E+08,0.0000000E+00
col=00~ses=0074~src=235-465~rup=003-01,5.3545309E+08,1.7136086E+02
col=00~ses=0074~src=235-479~rup=001-01,2.3248741E+08,0.0000000E+00
col=00~ses=0074~src=235-52~rup=002-01,2.9309960E+07,0.0000000E+00
col=00~ses=0074~src=235-99~rup=001-01,1.3857648E+08,0.0000000E+00
col=00~ses=0074~src=236-502~rup=001-01,1.0548629E+06,0.0000000E+00
col=00~ses=0074~src=236-519~rup=001-01,9.7471890E+06,0.0000000E+00
col=00~ses=0074~src=238-106~rup=002-01,1.3598908E+07,0.0000000E+00
col=00~ses=0074~src=238-107~rup=001-01,8.8677880E+06,0.0000000E+00
col=00~ses=0074~src=238-108~rup=001-01,4.3740035E+06,0.0000000E+00
col=00~ses=0074~src=238-113~rup=002-01,1.0633105E+07,0.0000000E+00
col=00~ses=0074~src=238-115~rup=001-01,3.5058295E+06,0.0000000E+00
col=00~ses=0074~src=238-116~rup=002-01,1.2391798E+07,0.0000000E+00
col=00~ses=0074~src=238-117~rup=003-01,1.4388654E+07,0.0000000E+00
col=00~ses=0074~src=238-121~rup=001-01,3.6883610E+06,0.0000000E+00
col=00~ses=0074~src=238-127~rup=001-01,1.1100221E+07,0.0000000E+00
col=00~ses=0074~src=238-130~rup=004-01,5.1096960E+07,0.0000000E+00
col=00~ses=0074~src=238-136~rup=001-01,1.5213697E+07,0.0000000E+00
col=00~ses=0074~src=238-137~rup=001-01,1.0602790E+07,0.0000000E+00
col=00~ses=0074~src=238-139~rup=001-01,1.0399481E+07,0.0000000E+00
col=00~ses=0074~src=238-13~rup=001-01,1.1907427E+05,0.0000000E+00
col=00~ses=0074~src=238-141~rup=002-01,1.7575084E+07,0.0000000E+00
col=00~ses=0074~src=238-157~rup=004-01,6.8532144E+07,0.0000000E+00
col=00~ses=0074~src=238-161~rup=001-01,1.8810776E+07,0.0000000E+00
col=00~ses=0074~src=238-166~rup=001-01,1.5976633E+07,0.0000000E+00
col=00~ses=0074~src=238-167~rup=001-01,1.1479462E+07,0.0000000E+00
col=00~ses=0074~src=238-180~rup=001-01,2.0051742E+07,0.0000000E+00
col=00~ses=0074~src=238-182~rup=001-01,2.6457292E+07,0.0000000E+00
col=00~ses=0074~src=238-183~rup=003-01,8.9770912E+07,0.0000000E+00
col=00~ses=0074~src=238-20~rup=004-01,1.4070759E+06,0.0000000E+00
col=00~ses=0074~src=238-34~rup=002-01,1.6910201E+06,0.0000000E+00
col=00~ses=0074~src=238-44~rup=001-01,8.7572419E+05,0.0000000E+00
col=00~ses=0074~src=238-48~rup=004-01,1.1936870E+07,0.0000000E+00
col=00~ses=0074~src=238-49~rup=001-01,1.3111771E+06,0.0000000E+00
col=00~ses=0074~src=238-59~rup=001-01,1.4539550E+06,0.0000000E+00
col=00~ses=0074~src=238-61~rup=002-01,3.4021412E+06,0.0000000E+00
col=00~ses=0074~src=238-70~rup=001-01,4.6296125E+05,0.0000000E+00
col=00~ses=0074~src=238-72~rup=002-01,3.1875968E+06,0.0000000E+00
col=00~ses=0074~src=238-74~rup=001-01,8.8289306E+05,0.0000000E+00
col=00~ses=0074~src=238-77~rup=001-01,2.6008610E+06,0.0000000E+00
col=00~ses=0074~src=238-77~rup=003-01,1.0070048E+07,0.0000000E+00
col=00~ses=0074~src=238-78~rup=004-01,1.6816358E+07,0.0000000E+00
col=00~ses=0074~src=238-80~rup=001-01,3.8126328E+06,0.0000000E+00
col=00~ses=0074~src=238-81~rup=001-01,3.9831970E+06,0.0000000E+00
col=00~ses=0074~src=238-83~rup=002-01,1.1956396E+07,0.0000000E+00
col=00~ses=0074~src=238-86~rup=001-01,2.7759920E+06,0.0000000E+00
col=00~ses=0074~src=238-87~rup=001-01,1.4413020E+06,0.0000000E+00
col=00~ses=0074~src=238-89~rup=001-01,8.0075720E+06,0.0000000E+00
col=00~ses=0074~src=238-95~rup=004-01,3.4891420E+07,0.0000000E+00
col=00~ses=0074~src=238-99~rup=002-01,1.4047827E+07,0.0000000E+00
col=00~ses=0074~src=239-15~rup=001-01,1.1183018E+04,0.0000000E+00
col=00~ses=0074~src=239-17~rup=002-01,5.0036438E+04,0.0000000E+00
col=00~ses=0074~src=239-47~rup=001-01,1.3518209E+05,0.0000000E+00
col=00~ses=0074~src=239-65~rup=002-01,1.2950658E+06,0.0000000E+00
col=00~ses=0074~src=240-23~rup=004-01,3.2625891E+04,0.0000000E+00
col=00~ses=0074~src=240-46~rup=001-01,2.5814229E+04,0.0000000E+00
col=00~ses=0074~src=240-63~rup=002-01,1.7408289E+06,0.0000000E+00
col=00~ses=0074~src=240-74~rup=001-01,2.9485094E+05,0.0000000E+00
col=00~ses=0074~src=243-209~rup=001-01,1.0670447E+04,0.0000000E+00
col=00~ses=0074~src=243-210~rup=001-01,1.5069763E+04,0.0000000E+00
col=00~ses=0074~src=374-144~rup=001-01,1.8891632E+07,0.0000000E+00
col=00~ses=0074~src=374-88~rup=002-01,1.3489712E+06,0.0000000E+00
col=00~ses=0074~src=376-109~rup=001-01,1.9188356E+03,0.0000000E+00
col=00~ses=0074~src=376-126~rup=002-01,1.4186162E+05,0.0000000E+00
col=00~ses=0074~src=376-149~rup=002-01,1.8642091E+05,0.0000000E+00
col=00~ses=0074~src=376-150~rup=002-01,6.6330852E+04,0.0000000E+00
col=00~ses=0074~src=376-153~rup=001-01,2.9040078E+04,0.0000000E+00
col=00~ses=0074~src=376-154~rup=002-01,4.2817840E+04,0.0000000E+00
col=00~ses=0074~src=376-164~rup=001-01,2.8548248E+04,0.0000000E+00
col=00~ses=0074~src=376-203~rup=001-01,3.2837659E+05,0.0000000E+00
col=00~ses=0074~src=376-213~rup=001-01,7.1471594E+05,0.0000000E+00
col=00~ses=0074~src=376-95~rup=001-01,9.0740125E+02,0.0000000E+00
col=00~ses=0074~src=386-48~rup=001-01,5.2788292E+07,0.0000000E+00
col=00~ses=0075~src=226-34~rup=003-01,1.6593714E+05,0.0000000E+00
col=00~ses=0075~src=226-53~rup=001-01,3.3964880E+06,0.0000000E+00
col=00~ses=0075~src=226-86~rup=001-01,2.4121835E+06,0.0000000E+00
col=00~ses=0075~src=227-105~rup=001-01,6.0646996E+07,0.0000000E+00
col=00~ses=0075~src=227-138~rup=003-01,3.0665152E+08,1.5844957E+01
col=00~ses=0075~src=227-2~rup=001-01,4.6696016E+04,0.0000000E+00
col=00~ses=0075~src=228-120~rup=001-01,3.1622520E+07,0.0000000E+00
col=00~ses=0075~src=228-71~rup=001-01,2.7649398E+07,0.0000000E+00
col=00~ses=0075~src=229-0~rup=004-01,8.6702669E+08,7.1730703E+04
col=00~ses=0075~src=229-115~rup=002-01,8.0061338E+08,0.0000000E+00
col=00~ses=0075~src=229-35~rup=002-01,4.7544122E+08,0.0000000E+00
col=00~ses=0075~src=229-77~rup=001-01,2.8898512E+08,3.5552026E+02
col=00~ses=0075~src=229-93~rup=001-01,1.1961622E+09,0.0000000E+00
col=00~ses=0075~src=229-97~rup=003-01,7.9942144E+08,5.0673492E+01
col=00~ses=0075~src=230-111~rup=001-01,2.5577630E+08,1.3584012E+02
col=00~ses=0075~src=230-115~rup=001-01,5.6399846E+08,3.1027600E+02
col=00~ses=0075~src=230-145~rup=001-01,3.3706826E+08,0.0000000E+00
col=00~ses=0075~src=230-171~rup=001-01,3.9771539E+08,0.0000000E+00
col=00~ses=0075~src=230-230~rup=001-01,2.7758851E+08,0.0000000E+00
col=00~ses=0075~src=230-242~rup=001-01,4.8489389E+08,0.0000000E+00
col=00~ses=0075~src=230-68~rup=003-01,1.5234044E+09,0.0000000E+00
col=00~ses=0075~src=230-72~rup=004-01,2.2539553E+09,0.0000000E+00
col=00~ses=0075~src=231-143~rup=003-01,7.2873466E+08,2.4114638E+02
col=00~ses=0075~src=231-164~rup=001-01,4.7400659E+08,0.0000000E+00
col=00~ses=0075~src=231-1~rup=003-01,5.3322288E+08,1.1861360E+03
col=00~ses=0075~src=231-218~rup=002-01,4.0535882E+08,0.0000000E+00
col=00~ses=0075~src=231-56~rup=001-01,3.9999539E+08,0.0000000E+00
col=00~ses=0075~src=231-62~rup=001-01,3.1418387E+08,0.0000000E+00
col=00~ses=0075~src=231-76~rup=001-01,2.4214237E+08,0.0000000E+00
col=00~ses=0075~src=232-115~rup=003-01,8.0274976E+08,1.5246604E+04
col=00~ses=0075~src=232-66~rup=003-01,4.5941840E+08,7.1835336E+04
col=00~ses=0075~src=232-87~rup=003-01,1.7484602E+09,1.9290420E+05
col=00~ses=0075~src=233-0~rup=003-01,5.1892548E+07,4.2113472E+03
col=00~ses=0075~src=233-10~rup=003-01,6.4562436E+07,6.5412396E+02
col=00~ses=0075~src=233-34~rup=002-01,6.1882248E+07,1.1831893E+03
col=00~ses=0075~src=234-121~rup=001-01,1.6898091E+08,1.5772269E+02
col=00~ses=0075~src=234-93~rup=001-01,4.7604216E+07,0.0000000E+00
col=00~ses=0075~src=235-121~rup=001-01,1.0165915E+08,0.0000000E+00
col=00~ses=0075~src=235-144~rup=002-01,1.5410501E+08,0.0000000E+00
col=00~ses=0075~src=235-375~rup=001-01,2.1378715E+08,0.0000000E+00
col=00~ses=0075~src=235-417~rup=001-01,1.6039920E+08,0.0000000E+00
col=00~ses=0075~src=235-54~rup=002-01,4.6557168E+07,0.0000000E+00
col=00~ses=0075~src=236-505~rup=001-01,2.8154302E+06,0.0000000E+00
col=00~ses=0075~src=238-108~rup=001-01,7.2924320E+06,0.0000000E+00
col=00~ses=0075~src=238-109~rup=001-01,5.4925175E+06,0.0000000E+00
col=00~ses=0075~src=238-110~rup=002-01,1.0578723E+07,0.0000000E+00
col=00~ses=0075~src=238-115~rup=001-01,9.4121100E+06,0.0000000E+00
col=00~ses=0075~src=238-122~rup=001-01,7.5434900E+06,0.0000000E+00
col=00~ses=0075~src=238-125~rup=001-01,1.0289229E+07,0.0000000E+00
col=00~ses=0075~src=238-133~rup=001-01,7.1030855E+06,0.0000000E+00
col=00~ses=0075~src=238-134~rup=001-01,7.3755870E+06,0.0000000E+00
col=00~ses=0075~src=238-135~rup=001-01,9.0874790E+06,0.0000000E+00
col=00~ses=0075~src=238-137~rup=002-01,3.3930588E+07,0.0000000E+00
col=00~ses=0075~src=238-146~rup=002-01,1.3028725E+07,0.0000000E+00
col=00~ses=0075~src=238-150~rup=001-01,1.7425244E+07,0.0000000E+00
col=00~ses=0075~src=238-15~rup=001-01,2.3767959E+05,0.0000000E+00
col=00~ses=0075~src=238-162~rup=002-01,2.9333818E+07,0.0000000E+00
col=00~ses=0075~src=238-164~rup=004-01,1.0332100E+08,0.0000000E+00
col=00~ses=0075~src=238-167~rup=002-01,3.2557078E+07,0.0000000E+00
col=00~ses=0075~src=238-168~rup=001-01,2.1717122E+07,0.0000000E+00
col=00~ses=0075~src=238-180~rup=001-01,3.3078216E+07,0.0000000E+00
col=00~ses=0075~src=238-1~rup=001-01,2.2726169E+03,0.0000000E+00
