Rupture,Magnitude,Aggregate Loss
smlt=00|ses=0008|src=238-85|rup=001-01,5.2500000,7066347.6131400
smlt=00|ses=0001|src=239-88|rup=002-01,5.7500000,6949072.4266200
smlt=00|ses=0009|src=238-86|rup=001-01,5.2500000,6948478.7166100
smlt=00|ses=0004|src=238-50|rup=002-01,5.7500000,6937150.4096200
smlt=00|ses=0010|src=238-73|rup=001-01,5.2500000,6874365.0098200
smlt=00|ses=0007|src=238-61|rup=001-01,5.2500000,6758824.2434800
smlt=00|ses=0004|src=238-50|rup=001-01,5.2500000,6672347.0791700
smlt=00|ses=0009|src=374-147|rup=001-01,5.2500000,6651526.2155200
smlt=00|ses=0005|src=238-57|rup=001-01,5.2500000,6627554.7355700
smlt=00|ses=0009|src=239-110|rup=001-01,5.2500000,6626113.5296300
smlt=00|ses=0009|src=238-61|rup=001-01,5.2500000,6526498.7026100
smlt=00|ses=0001|src=238-74|rup=003-01,6.2500000,6510397.8799800
smlt=00|ses=0007|src=240-116|rup=004-01,6.7500000,6463653.5552100
smlt=00|ses=0001|src=238-71|rup=004-01,6.7500000,6204198.6613100
smlt=00|ses=0009|src=238-49|rup=001-02,5.2500000,6202400.7203200
smlt=00|ses=0002|src=238-49|rup=004-01,6.7500000,6188444.0547300
smlt=00|ses=0004|src=239-88|rup=001-01,5.2500000,6170517.5822300
smlt=00|ses=0009|src=240-95|rup=001-01,5.2500000,5996084.0569200
smlt=00|ses=0007|src=240-108|rup=001-01,5.2500000,5972139.7202700
smlt=00|ses=0007|src=240-95|rup=002-01,5.7500000,5875393.0610200
smlt=00|ses=0001|src=240-95|rup=001-01,5.2500000,5859038.9937200
smlt=00|ses=0002|src=238-86|rup=001-01,5.2500000,5845191.7718600
smlt=00|ses=0005|src=239-92|rup=001-01,5.2500000,5801408.8483700
smlt=00|ses=0002|src=227-38|rup=001-01,5.2500000,5707018.2742300
smlt=00|ses=0003|src=238-40|rup=001-01,5.2500000,5635912.3065000
smlt=00|ses=0010|src=240-100|rup=002-01,5.7500000,5546679.1602900
smlt=00|ses=0010|src=238-59|rup=001-01,5.2500000,5495887.5387300
smlt=00|ses=0001|src=238-57|rup=001-01,5.2500000,5428225.3867000
smlt=00|ses=0002|src=238-26|rup=001-01,5.2500000,5393971.4911600
smlt=00|ses=0010|src=228-50|rup=001-01,5.2500000,5391093.9669600
smlt=00|ses=0001|src=238-49|rup=003-01,6.2500000,5356692.1861100
smlt=00|ses=0006|src=238-60|rup=002-01,5.7500000,5333055.1369900
smlt=00|ses=0006|src=238-58|rup=001-01,5.2500000,5252408.4942600
smlt=00|ses=0008|src=227-13|rup=001-01,5.2500000,5252338.8040400
smlt=00|ses=0009|src=374-83|rup=001-01,5.2500000,5212464.5804600
smlt=00|ses=0009|src=238-51|rup=002-01,5.7500000,5128073.6950500
smlt=00|ses=0010|src=239-89|rup=003-01,6.2500000,5111820.7253100
smlt=00|ses=0007|src=238-47|rup=003-01,6.2500000,5081823.3921500
smlt=00|ses=0008|src=238-57|rup=003-01,6.2500000,4980860.8583900
smlt=00|ses=0001|src=227-31|rup=001-01,5.2500000,4965981.9886700
smlt=00|ses=0007|src=240-88|rup=001-01,5.2500000,4961515.0365500
smlt=00|ses=0009|src=238-60|rup=001-01,5.2500000,4956571.0306900
smlt=00|ses=0005|src=240-102|rup=001-01,5.2500000,4948818.7727600
smlt=00|ses=0010|src=238-72|rup=003-01,6.2500000,4841455.9948500
smlt=00|ses=0001|src=374-117|rup=001-01,5.2500000,4816573.1886200
smlt=00|ses=0005|src=238-73|rup=002-01,5.7500000,4796837.3587400
smlt=00|ses=0009|src=238-55|rup=003-01,6.2500000,4771876.8812300
smlt=00|ses=0005|src=240-103|rup=001-01,5.2500000,4682338.5367900
smlt=00|ses=0007|src=238-72|rup=003-01,6.2500000,4615954.5755700
smlt=00|ses=0010|src=374-85|rup=001-01,5.2500000,4536423.9575700
smlt=00|ses=0010|src=374-19|rup=001-01,5.2500000,4492015.6071500
smlt=00|ses=0003|src=240-96|rup=001-01,5.2500000,4471476.6486000
smlt=00|ses=0006|src=236-503|rup=002-01,5.7500000,4409887.4375900
smlt=00|ses=0004|src=228-79|rup=002-01,5.7500000,4245333.9985000
smlt=00|ses=0007|src=228-104|rup=001-01,5.2500000,4173243.9513600
smlt=00|ses=0010|src=236-512|rup=003-01,6.2500000,4163398.9035300
smlt=00|ses=0009|src=238-49|rup=001-01,5.2500000,4090010.8278600
smlt=00|ses=0004|src=238-56|rup=002-01,5.7500000,4085080.0532600
smlt=00|ses=0010|src=238-46|rup=001-01,5.2500000,4000261.0659700
smlt=00|ses=0006|src=238-55|rup=001-01,5.2500000,3976281.3707100
smlt=00|ses=0009|src=240-98|rup=001-01,5.2500000,3876239.0267800
smlt=00|ses=0006|src=238-24|rup=001-01,5.2500000,3848774.7160000
smlt=00|ses=0003|src=238-47|rup=001-01,5.2500000,3835178.0123700
smlt=00|ses=0001|src=238-45|rup=004-01,6.7500000,3730056.9781100
smlt=00|ses=0010|src=236-379|rup=002-01,5.7500000,3425956.0097600
smlt=00|ses=0001|src=238-39|rup=001-01,5.2500000,3318806.2868600
smlt=00|ses=0010|src=228-103|rup=001-01,5.2500000,3262344.4796900
smlt=00|ses=0007|src=228-3|rup=001-01,5.2500000,3235941.2313000
smlt=00|ses=0008|src=238-69|rup=003-01,6.2500000,3202722.0164100
smlt=00|ses=0002|src=240-119|rup=002-01,5.7500000,3181140.5786700
smlt=00|ses=0008|src=236-514|rup=002-01,5.7500000,3151131.2185400
smlt=00|ses=0008|src=240-82|rup=001-01,5.2500000,3141781.0713000
smlt=00|ses=0001|src=238-21|rup=001-01,5.2500000,3087082.2149900
smlt=00|ses=0006|src=240-116|rup=001-01,5.2500000,3052143.3558700
smlt=00|ses=0001|src=238-45|rup=001-01,5.2500000,3039496.3045500
smlt=00|ses=0002|src=238-70|rup=001-01,5.2500000,3008224.6502400
smlt=00|ses=0003|src=238-45|rup=001-01,5.2500000,2993535.3766600
smlt=00|ses=0007|src=238-45|rup=001-01,5.2500000,2987389.0553000
smlt=00|ses=0006|src=240-76|rup=001-01,5.2500000,2937701.0067400
smlt=00|ses=0009|src=238-23|rup=001-01,5.2500000,2762686.0355500
smlt=00|ses=0010|src=376-210|rup=002-01,5.7500000,2679422.9458400
smlt=00|ses=0008|src=238-20|rup=001-01,5.2500000,2666830.6245300
smlt=00|ses=0006|src=240-104|rup=001-01,5.2500000,2635012.2390800
smlt=00|ses=0006|src=238-35|rup=001-01,5.2500000,2623938.9855700
smlt=00|ses=0008|src=376-209|rup=002-01,5.7500000,2528777.1481700
smlt=00|ses=0007|src=240-111|rup=002-01,5.7500000,2523963.4453300
smlt=00|ses=0002|src=376-219|rup=002-01,5.7500000,2502179.4567600
smlt=00|ses=0010|src=238-35|rup=001-01,5.2500000,2498651.5503700
smlt=00|ses=0001|src=240-111|rup=003-01,6.2500000,2461922.0950800
smlt=00|ses=0010|src=238-55|rup=002-01,5.7500000,2328308.7093900
smlt=00|ses=0005|src=239-80|rup=001-01,5.2500000,2320036.5390200
smlt=00|ses=0003|src=238-42|rup=002-01,5.7500000,2317732.6761700
smlt=00|ses=0005|src=226-11|rup=001-01,5.2500000,2252970.9966900
smlt=00|ses=0006|src=238-36|rup=002-01,5.7500000,2211122.3414800
smlt=00|ses=0006|src=238-43|rup=001-01,5.2500000,2182667.3573100
smlt=00|ses=0007|src=376-196|rup=002-01,5.7500000,2122633.9852600
smlt=00|ses=0003|src=376-219|rup=002-01,5.7500000,2084408.6359500
smlt=00|ses=0006|src=238-35|rup=002-01,5.7500000,2079081.5078500
smlt=00|ses=0007|src=376-208|rup=002-01,5.7500000,2077653.7182800
smlt=00|ses=0009|src=238-36|rup=001-01,5.2500000,1996377.4683000
smlt=00|ses=0009|src=240-105|rup=002-01,5.7500000,1995220.0368100
smlt=00|ses=0010|src=376-209|rup=002-01,5.7500000,1952164.1274600
smlt=00|ses=0009|src=238-38|rup=002-01,5.7500000,1943158.2637500
smlt=00|ses=0008|src=374-24|rup=002-01,5.7500000,1941064.3163800
smlt=00|ses=0009|src=240-92|rup=001-01,5.2500000,1936923.4135300
smlt=00|ses=0004|src=228-16|rup=001-01,5.2500000,1920322.8249800
smlt=00|ses=0005|src=238-35|rup=003-01,6.2500000,1885097.2532800
smlt=00|ses=0003|src=238-35|rup=002-01,5.7500000,1795554.9825700
smlt=00|ses=0010|src=240-84|rup=001-01,5.2500000,1794778.2946100
smlt=00|ses=0007|src=238-36|rup=001-01,5.2500000,1775838.0934900
smlt=00|ses=0005|src=376-208|rup=002-01,5.7500000,1744164.0387600
smlt=00|ses=0004|src=239-57|rup=001-01,5.2500000,1723621.8291500
smlt=00|ses=0004|src=239-64|rup=001-01,5.2500000,1655721.8039100
smlt=00|ses=0001|src=238-36|rup=002-01,5.7500000,1620413.5742400
smlt=00|ses=0001|src=238-55|rup=001-01,5.2500000,1619806.6878800
smlt=00|ses=0001|src=376-209|rup=001-01,5.2500000,1613757.2945100
smlt=00|ses=0004|src=374-119|rup=002-01,5.7500000,1594658.6623100
smlt=00|ses=0008|src=239-64|rup=001-01,5.2500000,1590683.2596300
smlt=00|ses=0002|src=228-82|rup=001-01,5.2500000,1580650.4261100
smlt=00|ses=0010|src=238-20|rup=002-01,5.7500000,1575626.4750400
smlt=00|ses=0002|src=376-211|rup=004-01,6.7500000,1571375.9182800
smlt=00|ses=0006|src=239-65|rup=001-01,5.2500000,1469340.6505600
smlt=00|ses=0005|src=376-186|rup=003-01,6.2500000,1466953.3789000
smlt=00|ses=0009|src=240-86|rup=001-01,5.2500000,1458254.0892900
smlt=00|ses=0002|src=238-42|rup=002-01,5.7500000,1451208.7259300
smlt=00|ses=0009|src=376-197|rup=001-01,5.2500000,1397563.7164500
smlt=00|ses=0002|src=238-41|rup=002-01,5.7500000,1385804.5078200
smlt=00|ses=0010|src=376-199|rup=002-01,5.7500000,1383380.8472500
smlt=00|ses=0006|src=238-41|rup=002-01,5.7500000,1364410.1215900
smlt=00|ses=0004|src=227-17|rup=004-01,6.7500000,1358400.3856300
smlt=00|ses=0003|src=238-43|rup=001-01,5.2500000,1357145.9342100
smlt=00|ses=0006|src=228-57|rup=002-01,5.7500000,1354206.9391100
smlt=00|ses=0007|src=238-18|rup=001-01,5.2500000,1268453.9029600
smlt=00|ses=0007|src=224-7|rup=001-02,5.2500000,1260813.9138900
smlt=00|ses=0003|src=238-17|rup=004-01,6.7500000,1222980.8827400
smlt=00|ses=0009|src=376-199|rup=002-01,5.7500000,1222599.8324600
smlt=00|ses=0005|src=239-66|rup=002-01,5.7500000,1170505.1421200
smlt=00|ses=0002|src=239-74|rup=001-01,5.2500000,1157723.6017700
smlt=00|ses=0003|src=272-220|rup=003-01,6.2500000,1151215.2348500
smlt=00|ses=0006|src=239-51|rup=001-01,5.2500000,1122644.1450100
smlt=00|ses=0004|src=238-32|rup=001-01,5.2500000,1092873.7476400
smlt=00|ses=0001|src=238-21|rup=001-02,5.2500000,1090735.0454700
smlt=00|ses=0004|src=238-23|rup=002-01,5.7500000,1084285.5200200
smlt=00|ses=0006|src=240-72|rup=002-01,5.7500000,1052197.8302700
smlt=00|ses=0001|src=238-41|rup=001-01,5.2500000,1042350.0343700
smlt=00|ses=0010|src=238-22|rup=001-01,5.2500000,1028360.4009900
smlt=00|ses=0004|src=238-54|rup=001-01,5.2500000,1003729.4081200
smlt=00|ses=0009|src=238-33|rup=001-01,5.2500000,993627.7829830
smlt=00|ses=0001|src=238-42|rup=001-01,5.2500000,983168.5846260
smlt=00|ses=0005|src=228-57|rup=001-01,5.2500000,980388.9597340
smlt=00|ses=0003|src=238-24|rup=001-01,5.2500000,941014.9119010
smlt=00|ses=0008|src=239-66|rup=001-01,5.2500000,930398.0648330
smlt=00|ses=0009|src=236-521|rup=001-01,5.2500000,912719.7656570
smlt=00|ses=0009|src=238-17|rup=001-01,5.2500000,902738.8185810
smlt=00|ses=0004|src=240-72|rup=001-01,5.2500000,885379.4780080
smlt=00|ses=0007|src=238-42|rup=001-01,5.2500000,866455.3245930
smlt=00|ses=0007|src=376-199|rup=001-01,5.2500000,856264.3856810
smlt=00|ses=0007|src=238-41|rup=003-01,6.2500000,855040.7689550
smlt=00|ses=0005|src=376-188|rup=001-01,5.2500000,852983.8892740
smlt=00|ses=0010|src=238-19|rup=002-01,5.7500000,851157.5809770
smlt=00|ses=0002|src=240-64|rup=001-01,5.2500000,845816.7841840
smlt=00|ses=0009|src=239-68|rup=002-01,5.7500000,827724.7941490
smlt=00|ses=0004|src=226-13|rup=003-01,6.2500000,824699.8690240
smlt=00|ses=0008|src=238-18|rup=001-01,5.2500000,819403.3668730
smlt=00|ses=0010|src=238-16|rup=004-01,6.7500000,807747.0827020
smlt=00|ses=0006|src=239-68|rup=001-01,5.2500000,796606.5520320
smlt=00|ses=0001|src=238-42|rup=001-02,5.2500000,787715.9724220
smlt=00|ses=0008|src=376-203|rup=001-01,5.2500000,770587.7354270
smlt=00|ses=0001|src=240-80|rup=002-01,5.7500000,767030.8528700
smlt=00|ses=0005|src=227-11|rup=001-01,5.2500000,761344.8536720
smlt=00|ses=0007|src=227-0|rup=002-01,5.7500000,751081.3244970
smlt=00|ses=0007|src=376-201|rup=001-01,5.2500000,730072.3315760
smlt=00|ses=0001|src=238-17|rup=001-01,5.2500000,725229.3450690
smlt=00|ses=0008|src=239-61|rup=001-01,5.2500000,720807.4785530
smlt=00|ses=0008|src=376-202|rup=003-01,6.2500000,704224.1783710
smlt=00|ses=0007|src=376-191|rup=001-01,5.2500000,698371.4399860
smlt=00|ses=0010|src=376-215|rup=001-01,5.2500000,689878.7444660
smlt=00|ses=0007|src=238-21|rup=001-01,5.2500000,685401.0893460
smlt=00|ses=0007|src=240-87|rup=001-01,5.2500000,682101.3314830
smlt=00|ses=0007|src=238-16|rup=001-01,5.2500000,679200.3181710
smlt=00|ses=0003|src=238-30|rup=001-01,5.2500000,668248.5622790
smlt=00|ses=0008|src=238-16|rup=001-01,5.2500000,665962.9615740
smlt=00|ses=0006|src=228-88|rup=001-01,5.2500000,665154.1037470
smlt=00|ses=0005|src=228-35|rup=001-01,5.2500000,658307.1707480
smlt=00|ses=0009|src=240-58|rup=002-01,5.7500000,654011.1587420
smlt=00|ses=0007|src=240-49|rup=001-02,5.2500000,645251.8304940
smlt=00|ses=0001|src=376-165|rup=002-01,5.7500000,615078.8930490
smlt=00|ses=0007|src=240-80|rup=001-01,5.2500000,611636.8701470
smlt=00|ses=0004|src=239-60|rup=001-01,5.2500000,607917.3912160
smlt=00|ses=0003|src=240-87|rup=002-01,5.7500000,592237.3750450
smlt=00|ses=0008|src=224-85|rup=001-01,5.2500000,589038.2544530
smlt=00|ses=0002|src=238-16|rup=001-01,5.2500000,584196.1389670
smlt=00|ses=0006|src=376-190|rup=002-01,5.7500000,581628.5263370
smlt=00|ses=0005|src=238-16|rup=002-01,5.7500000,577430.6280400
smlt=00|ses=0002|src=238-16|rup=001-02,5.2500000,553848.8545870
smlt=00|ses=0002|src=376-166|rup=001-01,5.2500000,553775.1386010
smlt=00|ses=0008|src=238-22|rup=001-01,5.2500000,549026.3804020
smlt=00|ses=0009|src=376-192|rup=001-02,5.2500000,547689.6866500
smlt=00|ses=0010|src=226-15|rup=001-01,5.2500000,546528.5264280
smlt=00|ses=0009|src=376-192|rup=001-01,5.2500000,540296.5555850
smlt=00|ses=0002|src=376-182|rup=001-01,5.2500000,529436.7235230
smlt=00|ses=0007|src=272-131|rup=001-01,5.2500000,522163.7211620
smlt=00|ses=0005|src=238-19|rup=002-01,5.7500000,518155.8810400
smlt=00|ses=0004|src=240-66|rup=001-01,5.2500000,514202.4743270
smlt=00|ses=0003|src=376-190|rup=001-01,5.2500000,501945.3195060
smlt=00|ses=0002|src=240-66|rup=001-01,5.2500000,494249.9465210
smlt=00|ses=0010|src=239-52|rup=001-01,5.2500000,492209.1119520
smlt=00|ses=0007|src=240-49|rup=001-01,5.2500000,485258.3162390
smlt=00|ses=0007|src=236-315|rup=001-01,5.2500000,479867.2734440
smlt=00|ses=0003|src=376-189|rup=001-01,5.2500000,474843.6062810
smlt=00|ses=0007|src=224-7|rup=001-01,5.2500000,474444.5024950
smlt=00|ses=0010|src=238-15|rup=003-01,6.2500000,474029.7400410
smlt=00|ses=0001|src=376-167|rup=001-01,5.2500000,460216.4690340
smlt=00|ses=0002|src=238-20|rup=001-01,5.2500000,444910.1126890
smlt=00|ses=0008|src=226-4|rup=003-01,6.2500000,438856.0943870
smlt=00|ses=0001|src=238-21|rup=001-03,5.2500000,436975.1705730
smlt=00|ses=0005|src=238-15|rup=003-01,6.2500000,420979.8821310
smlt=00|ses=0005|src=376-191|rup=001-01,5.2500000,414144.2366410
smlt=00|ses=0007|src=240-59|rup=001-01,5.2500000,401624.6968220
smlt=00|ses=0003|src=376-168|rup=001-01,5.2500000,387793.5567330
smlt=00|ses=0007|src=226-156|rup=001-01,5.2500000,358242.4302740
smlt=00|ses=0008|src=376-155|rup=001-01,5.2500000,341784.7871420
smlt=00|ses=0005|src=238-14|rup=002-01,5.7500000,336821.6433860
smlt=00|ses=0009|src=272-175|rup=001-01,5.2500000,309156.6940540
smlt=00|ses=0008|src=240-51|rup=002-01,5.7500000,279614.1808730
smlt=00|ses=0008|src=238-29|rup=001-01,5.2500000,263111.7205770
smlt=00|ses=0004|src=228-39|rup=002-01,5.7500000,261257.6968240
smlt=00|ses=0007|src=272-100|rup=001-01,5.2500000,254339.9807070
smlt=00|ses=0010|src=272-219|rup=001-01,5.2500000,246100.8570430
smlt=00|ses=0005|src=226-240|rup=001-01,5.2500000,233475.0134850
smlt=00|ses=0007|src=376-157|rup=001-01,5.2500000,229062.4728940
smlt=00|ses=0005|src=376-195|rup=002-01,5.7500000,210835.4919880
smlt=00|ses=0003|src=376-172|rup=001-01,5.2500000,208823.7010510
smlt=00|ses=0003|src=239-54|rup=001-01,5.2500000,207367.1166890
smlt=00|ses=0010|src=238-14|rup=001-01,5.2500000,205164.5616490
smlt=00|ses=0006|src=376-185|rup=001-01,5.2500000,190384.8586030
smlt=00|ses=0004|src=376-125|rup=003-01,6.2500000,189926.9204150
smlt=00|ses=0001|src=376-159|rup=002-01,5.7500000,189413.6174650
smlt=00|ses=0003|src=376-163|rup=001-01,5.2500000,187340.2879570
smlt=00|ses=0005|src=238-9|rup=002-01,5.7500000,184635.8647410
smlt=00|ses=0008|src=376-195|rup=001-01,5.2500000,179789.8909000
smlt=00|ses=0003|src=376-174|rup=002-01,5.7500000,178196.9334690
smlt=00|ses=0003|src=240-52|rup=003-01,6.2500000,177464.6313140
smlt=00|ses=0010|src=376-183|rup=001-01,5.2500000,175635.9636270
smlt=00|ses=0005|src=376-125|rup=001-01,5.2500000,173772.8585400
smlt=00|ses=0002|src=238-14|rup=001-01,5.2500000,173471.2898170
smlt=00|ses=0006|src=376-171|rup=001-01,5.2500000,172357.2710450
smlt=00|ses=0010|src=376-125|rup=001-01,5.2500000,143712.3736230
smlt=00|ses=0002|src=376-147|rup=001-01,5.2500000,139525.1539640
smlt=00|ses=0002|src=226-63|rup=002-01,5.7500000,138859.2454720
smlt=00|ses=0010|src=376-173|rup=001-01,5.2500000,135519.6563200
smlt=00|ses=0010|src=238-8|rup=001-01,5.2500000,131657.5394050
smlt=00|ses=0003|src=272-115|rup=001-01,5.2500000,128023.4746750
smlt=00|ses=0004|src=238-8|rup=001-01,5.2500000,124216.3831110
smlt=00|ses=0010|src=238-19|rup=001-01,5.2500000,121063.3601860
smlt=00|ses=0008|src=238-9|rup=001-01,5.2500000,115280.8090170
smlt=00|ses=0005|src=238-9|rup=001-01,5.2500000,115205.6311370
smlt=00|ses=0006|src=376-172|rup=001-01,5.2500000,111335.0219800
smlt=00|ses=0009|src=376-149|rup=003-01,6.2500000,110565.3536920
smlt=00|ses=0002|src=238-19|rup=001-01,5.2500000,103257.6119530
smlt=00|ses=0002|src=376-174|rup=002-01,5.7500000,102932.9712880
smlt=00|ses=0004|src=376-115|rup=001-01,5.2500000,98529.8166709
smlt=00|ses=0004|src=376-131|rup=001-01,5.2500000,93662.8732356
smlt=00|ses=0007|src=376-173|rup=001-01,5.2500000,89443.8298604
smlt=00|ses=0010|src=376-115|rup=001-01,5.2500000,86878.8430537
smlt=00|ses=0006|src=376-174|rup=002-01,5.7500000,86119.0968566
smlt=00|ses=0007|src=238-7|rup=001-01,5.2500000,85885.6791949
smlt=00|ses=0001|src=238-6|rup=002-01,5.7500000,83780.9710446
smlt=00|ses=0010|src=240-37|rup=003-01,6.2500000,82594.1067381
smlt=00|ses=0009|src=239-37|rup=001-01,5.2500000,82540.2731750
smlt=00|ses=0010|src=238-4|rup=003-01,6.2500000,79833.2997181
smlt=00|ses=0009|src=238-8|rup=001-01,5.2500000,78460.2107434
smlt=00|ses=0002|src=239-31|rup=004-01,6.7500000,76891.9978297
smlt=00|ses=0001|src=376-173|rup=001-01,5.2500000,72868.1776766
smlt=00|ses=0010|src=239-48|rup=001-01,5.2500000,68998.5878644
smlt=00|ses=0008|src=376-127|rup=002-01,5.7500000,60937.3662718
smlt=00|ses=0004|src=272-115|rup=002-01,5.7500000,60717.6510221
smlt=00|ses=0002|src=376-139|rup=001-01,5.2500000,59752.2041018
smlt=00|ses=0008|src=376-139|rup=001-01,5.2500000,58114.5367494
smlt=00|ses=0007|src=376-154|rup=002-01,5.7500000,56324.3912752
smlt=00|ses=0004|src=238-7|rup=001-01,5.2500000,55430.6272195
smlt=00|ses=0002|src=240-54|rup=001-01,5.2500000,54671.9536183
smlt=00|ses=0006|src=240-46|rup=003-01,6.2500000,54006.4205586
smlt=00|ses=0007|src=376-117|rup=001-01,5.2500000,54004.7775702
smlt=00|ses=0001|src=239-39|rup=001-01,5.2500000,53866.0338584
smlt=00|ses=0001|src=239-40|rup=001-01,5.2500000,50024.2700929
smlt=00|ses=0006|src=376-175|rup=001-01,5.2500000,49587.7548985
smlt=00|ses=0002|src=376-130|rup=001-01,5.2500000,49216.1856788
smlt=00|ses=0009|src=238-7|rup=001-01,5.2500000,48256.0754873
smlt=00|ses=0001|src=376-150|rup=001-01,5.2500000,48134.4330347
smlt=00|ses=0006|src=238-0|rup=002-01,5.7500000,46997.1992391
smlt=00|ses=0010|src=238-6|rup=002-01,5.7500000,46350.2639413
smlt=00|ses=0003|src=376-139|rup=001-01,5.2500000,46056.6226923
smlt=00|ses=0007|src=376-151|rup=003-01,6.2500000,45941.7129839
smlt=00|ses=0008|src=240-55|rup=002-01,5.7500000,45096.4843842
smlt=00|ses=0007|src=240-38|rup=002-01,5.7500000,44809.1660912
smlt=00|ses=0004|src=238-3|rup=002-01,5.7500000,44651.3575247
smlt=00|ses=0004|src=240-29|rup=001-01,5.2500000,41745.7580286
smlt=00|ses=0008|src=239-29|rup=003-01,6.2500000,39999.1906502
smlt=00|ses=0005|src=238-3|rup=004-01,6.7500000,39461.1643847
smlt=00|ses=0002|src=376-117|rup=001-01,5.2500000,38376.7067853
smlt=00|ses=0006|src=239-41|rup=001-01,5.2500000,37520.1800538
smlt=00|ses=0002|src=239-31|rup=003-01,6.2500000,36029.6232666
smlt=00|ses=0005|src=240-39|rup=003-01,6.2500000,35408.4693410
smlt=00|ses=0004|src=376-153|rup=004-01,6.7500000,31376.0671736
smlt=00|ses=0004|src=376-105|rup=002-01,5.7500000,28594.4256218
smlt=00|ses=0006|src=243-223|rup=002-01,5.7500000,26401.1000810
smlt=00|ses=0005|src=243-221|rup=001-01,5.2500000,24886.7668322
smlt=00|ses=0007|src=239-23|rup=002-01,5.7500000,24662.0344029
smlt=00|ses=0003|src=376-152|rup=001-01,5.2500000,22793.7261530
smlt=00|ses=0004|src=376-118|rup=003-01,6.2500000,20249.8357991
smlt=00|ses=0009|src=238-2|rup=001-01,5.2500000,19890.1183935
smlt=00|ses=0007|src=239-41|rup=001-01,5.2500000,19096.9104058
smlt=00|ses=0002|src=376-141|rup=001-01,5.2500000,18966.2231629
smlt=00|ses=0008|src=376-152|rup=001-01,5.2500000,18589.4957765
smlt=00|ses=0009|src=376-143|rup=001-01,5.2500000,17574.9038706
smlt=00|ses=0002|src=238-11|rup=001-01,5.2500000,17457.2937292
smlt=00|ses=0006|src=238-11|rup=002-01,5.7500000,17282.6020768
smlt=00|ses=0006|src=376-130|rup=001-01,5.2500000,16924.2213912
smlt=00|ses=0010|src=376-120|rup=001-01,5.2500000,14900.9735120
smlt=00|ses=0010|src=239-28|rup=001-01,5.2500000,14657.9419872
smlt=00|ses=0001|src=239-17|rup=002-01,5.7500000,13652.9359456
smlt=00|ses=0006|src=239-31|rup=001-01,5.2500000,13472.9705237
smlt=00|ses=0004|src=239-14|rup=002-01,5.7500000,12899.1065275
smlt=00|ses=0003|src=240-48|rup=001-01,5.2500000,12571.4970332
smlt=00|ses=0010|src=239-31|rup=001-01,5.2500000,11258.6162952
smlt=00|ses=0001|src=239-24|rup=002-01,5.7500000,11077.0881697
smlt=00|ses=0009|src=240-48|rup=001-01,5.2500000,11047.2344912
smlt=00|ses=0007|src=238-5|rup=001-01,5.2500000,9499.7111962
smlt=00|ses=0010|src=239-32|rup=001-01,5.2500000,8641.9862835
smlt=00|ses=0006|src=239-22|rup=001-01,5.2500000,8594.6826748
smlt=00|ses=0003|src=239-33|rup=003-01,6.2500000,8522.8973303
smlt=00|ses=0005|src=243-211|rup=001-01,5.2500000,6141.9048894
smlt=00|ses=0005|src=243-210|rup=002-01,5.7500000,6045.5061300
smlt=00|ses=0008|src=243-221|rup=002-01,5.7500000,5980.9574532
smlt=00|ses=0008|src=239-26|rup=001-01,5.2500000,5918.5954568
smlt=00|ses=0001|src=238-1|rup=001-01,5.2500000,5810.3454284
smlt=00|ses=0002|src=376-108|rup=002-01,5.7500000,3901.0442172
smlt=00|ses=0004|src=238-1|rup=002-01,5.7500000,3892.8610263
smlt=00|ses=0002|src=240-14|rup=001-01,5.2500000,3821.0042138
smlt=00|ses=0003|src=376-109|rup=002-01,5.7500000,3792.5773323
smlt=00|ses=0002|src=243-220|rup=001-01,5.2500000,3581.3958612
smlt=00|ses=0006|src=243-208|rup=002-01,5.7500000,3525.7798010
smlt=00|ses=0005|src=239-19|rup=001-01,5.2500000,3371.9388738
smlt=00|ses=0003|src=376-95|rup=001-01,5.2500000,1855.5574229
smlt=00|ses=0008|src=376-96|rup=002-01,5.7500000,1433.5297976
smlt=00|ses=0002|src=226-128|rup=002-01,5.7500000,1410.1868337
smlt=00|ses=0004|src=239-11|rup=003-01,6.2500000,1224.1208432
smlt=00|ses=0004|src=239-9|rup=002-01,5.7500000,1205.9283478
smlt=00|ses=0002|src=376-96|rup=002-01,5.7500000,673.8571572
smlt=00|ses=0004|src=243-212|rup=001-01,5.2500000,672.9701237
smlt=00|ses=0007|src=243-224|rup=002-01,5.7500000,598.3557579
smlt=00|ses=0010|src=376-110|rup=001-01,5.2500000,371.0846235
smlt=00|ses=0010|src=376-123|rup=001-01,5.2500000,330.0885505
smlt=00|ses=0008|src=243-225|rup=001-01,5.2500000,304.9015873
smlt=00|ses=0001|src=376-98|rup=003-01,6.2500000,275.4080032
smlt=00|ses=0005|src=240-33|rup=002-01,5.7500000,76.2719004
smlt=00|ses=0010|src=240-8|rup=001-01,5.2500000,41.5688406
