Rupture,Magnitude,Aggregate Loss
smlt=00|ses=0001|src=239-88|rup=002-01,5.7500000,11493564.8251000
smlt=00|ses=0004|src=238-50|rup=002-01,5.7500000,11394012.4864000
smlt=00|ses=0009|src=238-86|rup=001-01,5.2500000,11388051.8764000
smlt=00|ses=0010|src=238-73|rup=001-01,5.2500000,11295129.6912000
smlt=00|ses=0007|src=238-61|rup=001-01,5.2500000,11100270.3731000
smlt=00|ses=0004|src=238-50|rup=001-01,5.2500000,10980192.0458000
smlt=00|ses=0005|src=238-57|rup=001-01,5.2500000,10947953.6779000
smlt=00|ses=0009|src=374-147|rup=001-01,5.2500000,10819285.8864000
smlt=00|ses=0009|src=239-110|rup=001-01,5.2500000,10783877.4747000
smlt=00|ses=0009|src=238-61|rup=001-01,5.2500000,10725846.7164000
smlt=00|ses=0001|src=238-74|rup=003-01,6.2500000,10644558.7930000
smlt=00|ses=0007|src=240-116|rup=004-01,6.7500000,10589725.7453000
smlt=00|ses=0004|src=239-88|rup=001-01,5.2500000,10208390.5252000
smlt=00|ses=0009|src=238-49|rup=001-02,5.2500000,10201594.1952000
smlt=00|ses=0001|src=238-71|rup=004-01,6.7500000,10197831.9599000
smlt=00|ses=0002|src=238-49|rup=004-01,6.7500000,10139168.3617000
smlt=00|ses=0009|src=240-95|rup=001-01,5.2500000,9880485.5804000
smlt=00|ses=0007|src=240-108|rup=001-01,5.2500000,9805834.4933500
smlt=00|ses=0001|src=240-95|rup=001-01,5.2500000,9654586.0778600
smlt=00|ses=0002|src=238-86|rup=001-01,5.2500000,9549673.2577900
smlt=00|ses=0007|src=240-95|rup=002-01,5.7500000,9493740.9121400
smlt=00|ses=0005|src=239-92|rup=001-01,5.2500000,9493335.2984900
smlt=00|ses=0002|src=227-38|rup=001-01,5.2500000,9375358.0974200
smlt=00|ses=0003|src=238-40|rup=001-01,5.2500000,9299500.3282100
smlt=00|ses=0002|src=238-26|rup=001-01,5.2500000,9255972.5817600
smlt=00|ses=0010|src=238-59|rup=001-01,5.2500000,9045641.6668500
smlt=00|ses=0010|src=240-100|rup=002-01,5.7500000,9042854.3296600
smlt=00|ses=0001|src=238-57|rup=001-01,5.2500000,8949764.5760200
smlt=00|ses=0001|src=238-49|rup=003-01,6.2500000,8785591.1663200
smlt=00|ses=0006|src=238-60|rup=002-01,5.7500000,8725971.4395100
smlt=00|ses=0006|src=238-58|rup=001-01,5.2500000,8640138.5229900
smlt=00|ses=0010|src=239-89|rup=003-01,6.2500000,8440361.2776900
smlt=00|ses=0009|src=238-51|rup=002-01,5.7500000,8368253.7527200
smlt=00|ses=0009|src=374-83|rup=001-01,5.2500000,8363626.6626200
smlt=00|ses=0007|src=238-47|rup=003-01,6.2500000,8319957.0597300
smlt=00|ses=0008|src=238-57|rup=003-01,6.2500000,8188975.3019400
smlt=00|ses=0007|src=240-88|rup=001-01,5.2500000,8154685.5531300
smlt=00|ses=0005|src=240-102|rup=001-01,5.2500000,8139670.2911000
smlt=00|ses=0001|src=227-31|rup=001-01,5.2500000,8134223.0654600
smlt=00|ses=0009|src=238-60|rup=001-01,5.2500000,8127198.7819900
smlt=00|ses=0010|src=228-50|rup=001-01,5.2500000,8122353.2892200
smlt=00|ses=0010|src=238-72|rup=003-01,6.2500000,7909923.6853500
smlt=00|ses=0009|src=238-55|rup=003-01,6.2500000,7838053.5916900
smlt=00|ses=0005|src=238-73|rup=002-01,5.7500000,7815225.4721800
smlt=00|ses=0001|src=374-117|rup=001-01,5.2500000,7793125.9552100
smlt=00|ses=0005|src=240-103|rup=001-01,5.2500000,7556956.2489800
smlt=00|ses=0007|src=238-72|rup=003-01,6.2500000,7556170.7895900
smlt=00|ses=0003|src=240-96|rup=001-01,5.2500000,7320456.1178500
smlt=00|ses=0010|src=374-85|rup=001-01,5.2500000,7319266.8755500
smlt=00|ses=0006|src=236-503|rup=002-01,5.7500000,7137492.5785800
smlt=00|ses=0010|src=374-19|rup=001-01,5.2500000,6959508.8730800
smlt=00|ses=0010|src=236-512|rup=003-01,6.2500000,6927383.8190200
smlt=00|ses=0008|src=227-13|rup=001-01,5.2500000,6803498.1706700
smlt=00|ses=0004|src=228-79|rup=002-01,5.7500000,6777791.7840200
smlt=00|ses=0004|src=238-56|rup=002-01,5.7500000,6713317.1145100
smlt=00|ses=0009|src=238-49|rup=001-01,5.2500000,6682210.6716700
smlt=00|ses=0007|src=228-104|rup=001-01,5.2500000,6643437.8966700
smlt=00|ses=0006|src=238-55|rup=001-01,5.2500000,6580028.3572900
smlt=00|ses=0010|src=238-46|rup=001-01,5.2500000,6571799.5740500
smlt=00|ses=0006|src=238-24|rup=001-01,5.2500000,6373023.3047500
smlt=00|ses=0003|src=238-47|rup=001-01,5.2500000,6292408.5103400
smlt=00|ses=0001|src=238-45|rup=004-01,6.7500000,6083842.0640100
smlt=00|ses=0009|src=240-98|rup=001-01,5.2500000,5875540.5930000
smlt=00|ses=0010|src=236-379|rup=002-01,5.7500000,5611164.3968700
smlt=00|ses=0001|src=238-39|rup=001-01,5.2500000,5387958.8143600
smlt=00|ses=0008|src=238-69|rup=003-01,6.2500000,5253986.8569700
smlt=00|ses=0002|src=240-119|rup=002-01,5.7500000,5167078.9557000
smlt=00|ses=0001|src=238-21|rup=001-01,5.2500000,5122131.4143600
smlt=00|ses=0008|src=240-82|rup=001-01,5.2500000,5106171.1399700
smlt=00|ses=0010|src=228-103|rup=001-01,5.2500000,5069933.4474000
smlt=00|ses=0008|src=236-514|rup=002-01,5.7500000,5005139.2525400
smlt=00|ses=0007|src=228-3|rup=001-01,5.2500000,5000914.9299100
smlt=00|ses=0001|src=238-45|rup=001-01,5.2500000,4978678.4822700
smlt=00|ses=0006|src=240-116|rup=001-01,5.2500000,4971602.9911000
smlt=00|ses=0002|src=238-70|rup=001-01,5.2500000,4916643.5206800
smlt=00|ses=0003|src=238-45|rup=001-01,5.2500000,4905955.0936400
smlt=00|ses=0007|src=238-45|rup=001-01,5.2500000,4895794.1085000
smlt=00|ses=0006|src=240-76|rup=001-01,5.2500000,4817682.6793200
smlt=00|ses=0009|src=238-23|rup=001-01,5.2500000,4577391.3789300
smlt=00|ses=0008|src=238-20|rup=001-01,5.2500000,4438047.7178000
smlt=00|ses=0010|src=376-210|rup=002-01,5.7500000,4428957.6406300
smlt=00|ses=0006|src=240-104|rup=001-01,5.2500000,4310717.6445200
smlt=00|ses=0006|src=238-35|rup=001-01,5.2500000,4300651.7957400
smlt=00|ses=0008|src=376-209|rup=002-01,5.7500000,4162854.7294000
smlt=00|ses=0010|src=238-35|rup=001-01,5.2500000,4093661.9325600
smlt=00|ses=0001|src=240-111|rup=003-01,6.2500000,4021641.5186300
smlt=00|ses=0002|src=376-219|rup=002-01,5.7500000,3989348.1275000
smlt=00|ses=0007|src=240-111|rup=002-01,5.7500000,3893023.3808500
smlt=00|ses=0010|src=238-55|rup=002-01,5.7500000,3824847.0807900
smlt=00|ses=0003|src=238-42|rup=002-01,5.7500000,3819248.4017900
smlt=00|ses=0005|src=239-80|rup=001-01,5.2500000,3802700.2626000
smlt=00|ses=0005|src=226-11|rup=001-01,5.2500000,3717174.2276500
smlt=00|ses=0006|src=238-36|rup=002-01,5.7500000,3612069.4326800
smlt=00|ses=0006|src=238-43|rup=001-01,5.2500000,3584541.5060000
smlt=00|ses=0007|src=376-196|rup=002-01,5.7500000,3462206.2272100
smlt=00|ses=0003|src=376-219|rup=002-01,5.7500000,3429179.3252100
smlt=00|ses=0007|src=376-208|rup=002-01,5.7500000,3400124.0131200
smlt=00|ses=0006|src=238-35|rup=002-01,5.7500000,3397904.8104500
smlt=00|ses=0009|src=238-36|rup=001-01,5.2500000,3254952.5371000
smlt=00|ses=0009|src=240-105|rup=002-01,5.7500000,3246260.3833400
smlt=00|ses=0010|src=376-209|rup=002-01,5.7500000,3204352.2648500
smlt=00|ses=0009|src=240-92|rup=001-01,5.2500000,3151233.1298700
smlt=00|ses=0009|src=238-38|rup=002-01,5.7500000,3146449.6035400
smlt=00|ses=0005|src=238-35|rup=003-01,6.2500000,3056973.3604500
smlt=00|ses=0004|src=228-16|rup=001-01,5.2500000,3039294.8179800
smlt=00|ses=0008|src=374-24|rup=002-01,5.7500000,3037669.0884500
smlt=00|ses=0003|src=238-35|rup=002-01,5.7500000,2922956.2658500
smlt=00|ses=0010|src=240-84|rup=001-01,5.2500000,2903488.4861500
smlt=00|ses=0007|src=238-36|rup=001-01,5.2500000,2891444.1605600
smlt=00|ses=0005|src=376-208|rup=002-01,5.7500000,2840532.8587800
smlt=00|ses=0004|src=239-57|rup=001-01,5.2500000,2811246.8915700
smlt=00|ses=0004|src=239-64|rup=001-01,5.2500000,2726466.7672600
smlt=00|ses=0001|src=238-55|rup=001-01,5.2500000,2648352.5564400
smlt=00|ses=0001|src=376-209|rup=001-01,5.2500000,2638782.4732100
smlt=00|ses=0001|src=238-36|rup=002-01,5.7500000,2628704.6673000
smlt=00|ses=0010|src=238-20|rup=002-01,5.7500000,2606702.2304700
smlt=00|ses=0004|src=374-119|rup=002-01,5.7500000,2591023.3187700
smlt=00|ses=0008|src=239-64|rup=001-01,5.2500000,2590882.8049500
smlt=00|ses=0002|src=376-211|rup=004-01,6.7500000,2568155.0778600
smlt=00|ses=0002|src=228-82|rup=001-01,5.2500000,2497732.8121700
smlt=00|ses=0006|src=239-65|rup=001-01,5.2500000,2411946.0827500
smlt=00|ses=0005|src=376-186|rup=003-01,6.2500000,2397655.9008300
smlt=00|ses=0009|src=240-86|rup=001-01,5.2500000,2392885.5181700
smlt=00|ses=0002|src=238-42|rup=002-01,5.7500000,2376927.7047000
smlt=00|ses=0002|src=238-41|rup=002-01,5.7500000,2280714.1145300
smlt=00|ses=0009|src=376-197|rup=001-01,5.2500000,2266142.3387100
smlt=00|ses=0006|src=238-41|rup=002-01,5.7500000,2248228.5342100
smlt=00|ses=0004|src=227-17|rup=004-01,6.7500000,2245041.9060500
smlt=00|ses=0003|src=238-43|rup=001-01,5.2500000,2212057.0466400
smlt=00|ses=0010|src=376-199|rup=002-01,5.7500000,2176636.3855800
smlt=00|ses=0006|src=228-57|rup=002-01,5.7500000,2165771.4500100
smlt=00|ses=0007|src=238-18|rup=001-01,5.2500000,2080993.2171900
smlt=00|ses=0007|src=224-7|rup=001-02,5.2500000,2037976.6685700
smlt=00|ses=0009|src=376-199|rup=002-01,5.7500000,2008948.4270300
smlt=00|ses=0003|src=238-17|rup=004-01,6.7500000,1997587.4306300
smlt=00|ses=0002|src=239-74|rup=001-01,5.2500000,1894387.4814800
smlt=00|ses=0005|src=239-66|rup=002-01,5.7500000,1877982.4707900
smlt=00|ses=0003|src=272-220|rup=003-01,6.2500000,1863698.5285200
smlt=00|ses=0006|src=239-51|rup=001-01,5.2500000,1819779.7343900
smlt=00|ses=0001|src=238-21|rup=001-02,5.2500000,1797895.2736500
smlt=00|ses=0004|src=238-32|rup=001-01,5.2500000,1787272.1212900
smlt=00|ses=0004|src=238-23|rup=002-01,5.7500000,1776629.4341200
smlt=00|ses=0006|src=240-72|rup=002-01,5.7500000,1716456.8245000
smlt=00|ses=0001|src=238-41|rup=001-01,5.2500000,1711859.4455900
smlt=00|ses=0010|src=238-22|rup=001-01,5.2500000,1686300.0800600
smlt=00|ses=0004|src=238-54|rup=001-01,5.2500000,1628433.0799200
smlt=00|ses=0001|src=238-42|rup=001-01,5.2500000,1602870.5415600
smlt=00|ses=0009|src=238-33|rup=001-01,5.2500000,1601708.8960500
smlt=00|ses=0005|src=228-57|rup=001-01,5.2500000,1557185.6619700
smlt=00|ses=0003|src=238-24|rup=001-01,5.2500000,1527198.6989700
smlt=00|ses=0008|src=239-66|rup=001-01,5.2500000,1524928.7191400
smlt=00|ses=0009|src=236-521|rup=001-01,5.2500000,1494208.2161900
smlt=00|ses=0009|src=238-17|rup=001-01,5.2500000,1472791.6481700
smlt=00|ses=0004|src=240-72|rup=001-01,5.2500000,1443125.6972100
smlt=00|ses=0007|src=238-42|rup=001-01,5.2500000,1413035.8536200
smlt=00|ses=0010|src=238-19|rup=002-01,5.7500000,1409242.0094400
smlt=00|ses=0007|src=376-199|rup=001-01,5.2500000,1404195.7663200
smlt=00|ses=0005|src=376-188|rup=001-01,5.2500000,1400313.9824200
smlt=00|ses=0007|src=238-41|rup=003-01,6.2500000,1389643.1601800
smlt=00|ses=0002|src=240-64|rup=001-01,5.2500000,1377941.3089200
smlt=00|ses=0004|src=226-13|rup=003-01,6.2500000,1361634.1237500
smlt=00|ses=0009|src=239-68|rup=002-01,5.7500000,1356670.4067900
smlt=00|ses=0008|src=238-18|rup=001-01,5.2500000,1327200.2603200
smlt=00|ses=0006|src=239-68|rup=001-01,5.2500000,1306387.3745600
smlt=00|ses=0010|src=238-16|rup=004-01,6.7500000,1304158.1511200
smlt=00|ses=0001|src=238-42|rup=001-02,5.2500000,1276156.2685800
smlt=00|ses=0008|src=376-203|rup=001-01,5.2500000,1266437.8833900
smlt=00|ses=0001|src=240-80|rup=002-01,5.7500000,1249836.2282700
smlt=00|ses=0007|src=227-0|rup=002-01,5.7500000,1247694.0642600
smlt=00|ses=0007|src=376-201|rup=001-01,5.2500000,1197342.0347900
smlt=00|ses=0008|src=239-61|rup=001-01,5.2500000,1182841.9461400
smlt=00|ses=0001|src=238-17|rup=001-01,5.2500000,1182312.1014400
smlt=00|ses=0008|src=376-202|rup=003-01,6.2500000,1169610.8433100
smlt=00|ses=0005|src=227-11|rup=001-01,5.2500000,1165589.4828100
smlt=00|ses=0007|src=376-191|rup=001-01,5.2500000,1152514.8572400
smlt=00|ses=0010|src=376-215|rup=001-01,5.2500000,1135816.7560300
smlt=00|ses=0007|src=238-21|rup=001-01,5.2500000,1118556.0282400
smlt=00|ses=0007|src=238-16|rup=001-01,5.2500000,1110286.2482400
smlt=00|ses=0007|src=240-87|rup=001-01,5.2500000,1107531.1581600
smlt=00|ses=0003|src=238-30|rup=001-01,5.2500000,1095476.8723400
smlt=00|ses=0008|src=238-16|rup=001-01,5.2500000,1085588.5536900
smlt=00|ses=0006|src=228-88|rup=001-01,5.2500000,1075661.5503200
smlt=00|ses=0009|src=240-58|rup=002-01,5.7500000,1073596.9242800
smlt=00|ses=0007|src=240-49|rup=001-02,5.2500000,1054795.8419700
smlt=00|ses=0005|src=228-35|rup=001-01,5.2500000,1041930.7040900
smlt=00|ses=0001|src=376-165|rup=002-01,5.7500000,1022215.7450100
smlt=00|ses=0004|src=239-60|rup=001-01,5.2500000,996755.0151130
smlt=00|ses=0007|src=240-80|rup=001-01,5.2500000,994335.2043340
smlt=00|ses=0008|src=224-85|rup=001-01,5.2500000,986750.1091000
smlt=00|ses=0003|src=240-87|rup=002-01,5.7500000,960867.7392390
smlt=00|ses=0006|src=376-190|rup=002-01,5.7500000,955310.5757580
smlt=00|ses=0002|src=238-16|rup=001-01,5.2500000,949876.2960840
smlt=00|ses=0005|src=238-16|rup=002-01,5.7500000,935929.3198630
smlt=00|ses=0010|src=226-15|rup=001-01,5.2500000,906936.6693880
smlt=00|ses=0002|src=376-166|rup=001-01,5.2500000,905464.1976840
smlt=00|ses=0002|src=238-16|rup=001-02,5.2500000,901171.6560170
smlt=00|ses=0008|src=238-22|rup=001-01,5.2500000,890740.6745230
smlt=00|ses=0009|src=376-192|rup=001-01,5.2500000,890108.9868180
smlt=00|ses=0009|src=376-192|rup=001-02,5.2500000,888151.9106300
smlt=00|ses=0005|src=238-19|rup=002-01,5.7500000,858772.5559120
smlt=00|ses=0007|src=272-131|rup=001-01,5.2500000,847351.5504960
smlt=00|ses=0004|src=240-66|rup=001-01,5.2500000,838405.5911070
smlt=00|ses=0003|src=376-190|rup=001-01,5.2500000,821848.6338030
smlt=00|ses=0002|src=376-182|rup=001-01,5.2500000,814065.4061220
smlt=00|ses=0010|src=239-52|rup=001-01,5.2500000,807573.9862230
smlt=00|ses=0002|src=240-66|rup=001-01,5.2500000,806008.5198440
smlt=00|ses=0007|src=240-49|rup=001-01,5.2500000,790103.5630360
smlt=00|ses=0007|src=236-315|rup=001-01,5.2500000,785196.1819590
smlt=00|ses=0003|src=376-189|rup=001-01,5.2500000,773818.7489040
smlt=00|ses=0010|src=238-15|rup=003-01,6.2500000,764324.5374310
smlt=00|ses=0001|src=376-167|rup=001-01,5.2500000,754722.7916160
smlt=00|ses=0007|src=224-7|rup=001-01,5.2500000,751031.5180020
smlt=00|ses=0002|src=238-20|rup=001-01,5.2500000,733291.0631010
smlt=00|ses=0008|src=226-4|rup=003-01,6.2500000,723344.0681640
smlt=00|ses=0001|src=238-21|rup=001-03,5.2500000,705045.8722590
smlt=00|ses=0005|src=376-191|rup=001-01,5.2500000,679752.2824930
smlt=00|ses=0005|src=238-15|rup=003-01,6.2500000,679170.2768030
smlt=00|ses=0007|src=240-59|rup=001-01,5.2500000,655075.4713850
smlt=00|ses=0003|src=376-168|rup=001-01,5.2500000,636037.4776110
smlt=00|ses=0007|src=226-156|rup=001-01,5.2500000,595891.5565090
smlt=00|ses=0008|src=376-155|rup=001-01,5.2500000,557975.6466030
smlt=00|ses=0005|src=238-14|rup=002-01,5.7500000,541003.1649250
smlt=00|ses=0009|src=272-175|rup=001-01,5.2500000,479700.1981520
smlt=00|ses=0008|src=240-51|rup=002-01,5.7500000,454923.9246070
smlt=00|ses=0008|src=238-29|rup=001-01,5.2500000,432809.6322870
smlt=00|ses=0004|src=228-39|rup=002-01,5.7500000,425365.0200060
smlt=00|ses=0007|src=272-100|rup=001-01,5.2500000,407295.2661110
smlt=00|ses=0010|src=272-219|rup=001-01,5.2500000,402959.1482960
smlt=00|ses=0005|src=226-240|rup=001-01,5.2500000,387608.2091600
smlt=00|ses=0007|src=376-157|rup=001-01,5.2500000,374261.8872990
smlt=00|ses=0003|src=376-172|rup=001-01,5.2500000,345138.2810780
smlt=00|ses=0005|src=376-195|rup=002-01,5.7500000,343121.9965540
smlt=00|ses=0003|src=239-54|rup=001-01,5.2500000,337358.8589150
smlt=00|ses=0010|src=238-14|rup=001-01,5.2500000,330005.0958850
smlt=00|ses=0006|src=376-185|rup=001-01,5.2500000,314234.7232090
smlt=00|ses=0001|src=376-159|rup=002-01,5.7500000,311386.5546040
smlt=00|ses=0003|src=376-163|rup=001-01,5.2500000,310520.1469150
smlt=00|ses=0004|src=376-125|rup=003-01,6.2500000,310030.1453950
smlt=00|ses=0005|src=238-9|rup=002-01,5.7500000,298531.8450440
smlt=00|ses=0003|src=376-174|rup=002-01,5.7500000,295826.9097670
smlt=00|ses=0008|src=376-195|rup=001-01,5.2500000,293095.5175940
smlt=00|ses=0003|src=240-52|rup=003-01,6.2500000,287691.0616850
smlt=00|ses=0010|src=376-183|rup=001-01,5.2500000,285773.2651040
smlt=00|ses=0005|src=376-125|rup=001-01,5.2500000,283905.1229970
smlt=00|ses=0006|src=376-171|rup=001-01,5.2500000,282408.1807710
smlt=00|ses=0002|src=238-14|rup=001-01,5.2500000,277424.3901090
smlt=00|ses=0010|src=376-125|rup=001-01,5.2500000,233304.2504460
smlt=00|ses=0002|src=226-63|rup=002-01,5.7500000,230283.9657330
smlt=00|ses=0002|src=376-147|rup=001-01,5.2500000,227884.9889900
smlt=00|ses=0010|src=376-173|rup=001-01,5.2500000,223679.4770430
smlt=00|ses=0010|src=238-8|rup=001-01,5.2500000,215267.1223410
smlt=00|ses=0004|src=238-8|rup=001-01,5.2500000,202942.1669550
smlt=00|ses=0003|src=272-115|rup=001-01,5.2500000,201857.9379960
smlt=00|ses=0010|src=238-19|rup=001-01,5.2500000,200205.6761780
smlt=00|ses=0005|src=238-9|rup=001-01,5.2500000,187860.2988520
smlt=00|ses=0008|src=238-9|rup=001-01,5.2500000,187451.7619420
smlt=00|ses=0006|src=376-172|rup=001-01,5.2500000,183236.9216410
smlt=00|ses=0009|src=376-149|rup=003-01,6.2500000,181207.5729030
smlt=00|ses=0002|src=238-19|rup=001-01,5.2500000,170357.3932890
smlt=00|ses=0002|src=376-174|rup=002-01,5.7500000,170050.1190560
smlt=00|ses=0004|src=376-115|rup=001-01,5.2500000,158975.3465820
smlt=00|ses=0004|src=376-131|rup=001-01,5.2500000,154685.0917580
smlt=00|ses=0007|src=376-173|rup=001-01,5.2500000,146574.6578720
smlt=00|ses=0006|src=376-174|rup=002-01,5.7500000,141593.3350520
smlt=00|ses=0007|src=238-7|rup=001-01,5.2500000,141335.6214020
smlt=00|ses=0010|src=376-115|rup=001-01,5.2500000,140154.3535140
smlt=00|ses=0001|src=238-6|rup=002-01,5.7500000,138158.7111920
smlt=00|ses=0010|src=240-37|rup=003-01,6.2500000,134438.2657130
smlt=00|ses=0009|src=239-37|rup=001-01,5.2500000,134349.4889780
smlt=00|ses=0010|src=238-4|rup=003-01,6.2500000,130234.0191070
smlt=00|ses=0009|src=238-8|rup=001-01,5.2500000,126861.5076860
smlt=00|ses=0002|src=239-31|rup=004-01,6.7500000,125007.2824200
smlt=00|ses=0001|src=376-173|rup=001-01,5.2500000,120720.6576000
smlt=00|ses=0010|src=239-48|rup=001-01,5.2500000,111273.2874290
smlt=00|ses=0008|src=376-127|rup=002-01,5.7500000,98540.3210017
smlt=00|ses=0002|src=376-139|rup=001-01,5.2500000,97645.0057888
smlt=00|ses=0004|src=272-115|rup=002-01,5.7500000,95329.6577515
smlt=00|ses=0008|src=376-139|rup=001-01,5.2500000,95242.0474228
smlt=00|ses=0007|src=376-154|rup=002-01,5.7500000,92215.7068497
smlt=00|ses=0004|src=238-7|rup=001-01,5.2500000,90313.9076195
smlt=00|ses=0007|src=376-117|rup=001-01,5.2500000,88380.2641628
smlt=00|ses=0002|src=240-54|rup=001-01,5.2500000,88299.0592912
smlt=00|ses=0001|src=239-39|rup=001-01,5.2500000,87482.0300508
smlt=00|ses=0006|src=240-46|rup=003-01,6.2500000,87350.4492317
smlt=00|ses=0001|src=239-40|rup=001-01,5.2500000,81918.7398834
smlt=00|ses=0006|src=376-175|rup=001-01,5.2500000,81119.7885145
smlt=00|ses=0002|src=376-130|rup=001-01,5.2500000,80526.9840370
smlt=00|ses=0009|src=238-7|rup=001-01,5.2500000,78373.0621360
smlt=00|ses=0001|src=376-150|rup=001-01,5.2500000,78296.8201808
smlt=00|ses=0006|src=238-0|rup=002-01,5.7500000,77812.6288000
smlt=00|ses=0010|src=238-6|rup=002-01,5.7500000,75692.5208458
smlt=00|ses=0003|src=376-139|rup=001-01,5.2500000,74911.6191390
smlt=00|ses=0007|src=376-151|rup=003-01,6.2500000,74532.2519197
smlt=00|ses=0008|src=240-55|rup=002-01,5.7500000,73666.3758015
smlt=00|ses=0007|src=240-38|rup=002-01,5.7500000,73340.4053195
smlt=00|ses=0004|src=238-3|rup=002-01,5.7500000,72678.7971360
smlt=00|ses=0004|src=240-29|rup=001-01,5.2500000,67934.5412456
smlt=00|ses=0005|src=238-3|rup=004-01,6.7500000,63328.7104587
smlt=00|ses=0008|src=239-29|rup=003-01,6.2500000,63293.5866306
smlt=00|ses=0002|src=376-117|rup=001-01,5.2500000,61753.1588504
smlt=00|ses=0006|src=239-41|rup=001-01,5.2500000,61386.6020899
smlt=00|ses=0002|src=239-31|rup=003-01,6.2500000,58324.2356713
smlt=00|ses=0005|src=240-39|rup=003-01,6.2500000,58210.6934497
smlt=00|ses=0004|src=376-153|rup=004-01,6.7500000,50808.0817568
smlt=00|ses=0004|src=376-105|rup=002-01,5.7500000,45686.4882426
smlt=00|ses=0006|src=243-223|rup=002-01,5.7500000,43274.7693281
smlt=00|ses=0005|src=243-221|rup=001-01,5.2500000,40290.1483594
smlt=00|ses=0007|src=239-23|rup=002-01,5.7500000,40261.6205206
smlt=00|ses=0003|src=376-152|rup=001-01,5.2500000,36741.4637900
smlt=00|ses=0009|src=238-2|rup=001-01,5.2500000,32214.2540307
smlt=00|ses=0004|src=376-118|rup=003-01,6.2500000,31491.0527133
smlt=00|ses=0002|src=376-141|rup=001-01,5.2500000,30508.3194507
smlt=00|ses=0007|src=239-41|rup=001-01,5.2500000,30383.9632529
smlt=00|ses=0008|src=376-152|rup=001-01,5.2500000,29413.6716611
smlt=00|ses=0009|src=376-143|rup=001-01,5.2500000,28459.0166516
smlt=00|ses=0002|src=238-11|rup=001-01,5.2500000,27876.8915927
smlt=00|ses=0006|src=376-130|rup=001-01,5.2500000,26897.2106180
smlt=00|ses=0006|src=238-11|rup=002-01,5.7500000,26823.4903579
smlt=00|ses=0010|src=376-120|rup=001-01,5.2500000,24045.8941834
smlt=00|ses=0010|src=239-28|rup=001-01,5.2500000,23263.6509559
smlt=00|ses=0001|src=239-17|rup=002-01,5.7500000,22087.6530259
smlt=00|ses=0006|src=239-31|rup=001-01,5.2500000,21352.6610254
smlt=00|ses=0004|src=239-14|rup=002-01,5.7500000,20841.8529695
smlt=00|ses=0003|src=240-48|rup=001-01,5.2500000,20527.9651627
smlt=00|ses=0009|src=240-48|rup=001-01,5.2500000,18017.9772696
smlt=00|ses=0001|src=239-24|rup=002-01,5.7500000,17619.0529154
smlt=00|ses=0010|src=239-31|rup=001-01,5.2500000,17605.4468833
smlt=00|ses=0007|src=238-5|rup=001-01,5.2500000,15085.8113462
smlt=00|ses=0006|src=239-22|rup=001-01,5.2500000,13418.9328326
smlt=00|ses=0010|src=239-32|rup=001-01,5.2500000,13358.0362726
smlt=00|ses=0003|src=239-33|rup=003-01,6.2500000,13085.6004320
smlt=00|ses=0005|src=243-211|rup=001-01,5.2500000,10134.3569046
smlt=00|ses=0005|src=243-210|rup=002-01,5.7500000,9626.9839282
smlt=00|ses=0001|src=238-1|rup=001-01,5.2500000,9276.5727351
smlt=00|ses=0008|src=243-221|rup=002-01,5.7500000,9132.1403265
smlt=00|ses=0008|src=239-26|rup=001-01,5.2500000,9124.2109827
smlt=00|ses=0003|src=376-109|rup=002-01,5.7500000,6217.9806961
smlt=00|ses=0004|src=238-1|rup=002-01,5.7500000,6189.2461333
smlt=00|ses=0002|src=240-14|rup=001-01,5.2500000,6039.5906427
smlt=00|ses=0002|src=376-108|rup=002-01,5.7500000,5916.4857943
smlt=00|ses=0002|src=243-220|rup=001-01,5.2500000,5539.2041875
smlt=00|ses=0005|src=239-19|rup=001-01,5.2500000,5490.3612208
smlt=00|ses=0006|src=243-208|rup=002-01,5.7500000,5317.5953541
smlt=00|ses=0003|src=376-95|rup=001-01,5.2500000,2960.7034101
smlt=00|ses=0008|src=376-96|rup=002-01,5.7500000,2343.1291605
smlt=00|ses=0002|src=226-128|rup=002-01,5.7500000,2195.4177381
smlt=00|ses=0004|src=239-9|rup=002-01,5.7500000,1938.5176926
smlt=00|ses=0004|src=239-11|rup=003-01,6.2500000,1921.7517488
smlt=00|ses=0004|src=243-212|rup=001-01,5.2500000,1044.0411699
smlt=00|ses=0002|src=376-96|rup=002-01,5.7500000,1013.6934436
smlt=00|ses=0007|src=243-224|rup=002-01,5.7500000,928.1892554
smlt=00|ses=0010|src=376-110|rup=001-01,5.2500000,605.0092332
smlt=00|ses=0010|src=376-123|rup=001-01,5.2500000,493.9434420
smlt=00|ses=0008|src=243-225|rup=001-01,5.2500000,483.4592932
smlt=00|ses=0001|src=376-98|rup=003-01,6.2500000,400.7404656
smlt=00|ses=0005|src=240-33|rup=002-01,5.7500000,112.4876874
smlt=00|ses=0010|src=240-8|rup=001-01,5.2500000,63.1200164
